,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,,회계연도
1195,대한유화(주),6650,2022,85.11503511,125.0201573,15.02732737,-4700,-1.61083533,-2.94857705,,2022-06
1196,대한전선(주),1440,2007,107.2867187,127.3036394,-21.5245048,895,-0.635084852,0.798391239,,2007-06
1197,대한전선(주),1440,2008,114.7520488,118.5315422,83.39860912,870,25.60875752,0.233074706,,2008-06
1198,대한전선(주),1440,2009,60.08784199,-103.9409204,73.21810485,1162,-115.5551329,-0.654764679,,2009-06
1199,대한전선(주),1440,2010,706.833351,-72.38320652,60.70589254,5373,-397.5897788,-1.85476988,,2010-06
1200,대한전선(주),1440,2011,712.0101298,98.97514935,30.36160066,0,-9.828198606,-0.722321062,,2011-06
1201,대한전선(주),1440,2012,37.71049422,46.08609905,6.16269894,-917,494.9277387,-3.757280619,,2012-06
1202,대한전선(주),1440,2013,2329.693008,81.11014843,4.617012383,-1433,6121.532412,0.943143926,,2013-06
1203,대한전선(주),1440,2014,174.2742023,54.02143503,-3.06125037,-509,-51.02436517,-0.618974077,,2014-06
1204,대한전선(주),1440,2015,-219.6269199,97.77590725,6.831928801,451,-290.3563537,0.605555831,,2015-06
1205,대한전선(주),1440,2016,-21.364029,101.4313106,-15.59830557,-37,27.40067167,-0.718585028,,2016-06
1206,대한전선(주),1440,2017,168.3739005,107.055389,30.35703808,-4,-10.31483056,1.372233954,,2017-06
1207,대한전선(주),1440,2018,55.88076901,79.04754327,27.06614934,-6,-5.838994434,1.498447038,,2018-06
1208,대한전선(주),1440,2019,24.60833385,184.7931706,20.21144752,-19,20.19978703,0.442917862,,2019-06
1209,대한전선(주),1440,2020,823.134249,315.5324649,40.15790428,10,-58.70924979,2.315944496,,2020-06
1210,대한전선(주),1440,2021,-15.20841197,116.9754718,18.67516724,-13,1.479981859,-0.775210451,,2021-06
1211,대한전선(주),1440,2022,562.8396471,52.64506709,44.53744428,0,-2.169417757,0.101250092,,2022-06
1212,동국홀딩스(주),1230,2007,-288.4203745,-185.6188589,-26.67314175,1698,-9.067305704,0.861425417,,2007-06
1213,동국홀딩스(주),1230,2008,90.11695369,147.7656957,114.1722805,2792,5.340038368,2.344737201,,2008-06
1214,동국홀딩스(주),1230,2009,130.8938803,-230.6242528,55.90189856,2345,-33.43592734,2.40734067,,2009-06
1215,동국홀딩스(주),1230,2010,-1.123978468,31.68830622,72.55874839,89,13.54329001,1.654928986,,2010-06
1216,동국홀딩스(주),1230,2011,-22.08466881,1189.590816,50.108905,3981,-1.794102756,-0.009046029,,2011-06
1217,동국홀딩스(주),1230,2012,-106.0301436,-112.8842207,-0.682838616,-1146,6.775399626,1.244564558,,2012-06
1218,동국홀딩스(주),1230,2013,472.5839941,65.75171919,-13.27991849,-1855,-2.480526408,-1.25176298,,2013-06
1219,동국홀딩스(주),1230,2014,7.019580006,-51.6756997,-3.944736287,-307,-21.80830016,0.125192273,,2014-06
1220,동국홀딩스(주),1230,2015,-1836.022675,-11.65900539,-5.900645438,-201,-29.27622921,4.092660125,,2015-06
1221,동국홀딩스(주),1230,2016,52.89147167,-138.8669778,3.260245258,2214,-9.97384085,1.948920812,,2016-06
1222,동국홀딩스(주),1230,2017,-435.5919356,7.998755855,-40.70312896,-323,4.464090537,-0.106124233,,2017-06
1223,동국홀딩스(주),1230,2018,11.05120971,298.4017412,1.105324163,-2463,21.4807392,0.352313302,,2018-06
1224,동국홀딩스(주),1230,2019,118.623502,101.0877249,9.832248623,259,5.451999852,0.926382112,,2019-06
1225,동국홀딩스(주),1230,2020,408.1022379,-518.1734349,-2.267975583,-621,-17.11288933,1.587306281,,2020-06
1226,동국홀딩스(주),1230,2021,-3.415014417,69.71312391,25.7476972,1820,-8.018810778,2.00985601,,2021-06
1227,동국홀딩스(주),1230,2022,48.42208689,93.97207713,37.74166472,4417,-3.619649212,1.582819561,,2022-06
1228,동원산업(주),6040,2007,89.61272742,105.8408297,95.75700894,3893,-12.81895178,-1.905320121,,2007-06
1229,동원산업(주),6040,2008,191.9147559,157.5497725,77.27551793,4789,-9.853725945,-2.567766395,,2008-06
1230,동원산업(주),6040,2009,28.27237159,-100.8216955,40.4073847,9896,-58.11113334,4.913633316,,2009-06
1231,동원산업(주),6040,2010,129.258418,73.47451698,82.64459294,4276,5.425031566,5.249663677,,2010-06
1232,동원산업(주),6040,2011,78.99581534,65.5347271,98.88210791,6257,-0.332165886,-3.902912874,,2011-06
1233,동원산업(주),6040,2012,-3.006697305,-55.23582539,53.78329067,17190,-13.97322777,2.33127541,,2012-06
1234,동원산업(주),6040,2013,-141.8838033,-123.995188,-18.55016701,16934,-14.44402769,1.865308834,,2013-06
1235,동원산업(주),6040,2014,-668.7434125,-71.37942408,-32.44920572,6915,-1.897674946,-1.88176879,,2014-06
1236,동원산업(주),6040,2015,48.442094,33.84324802,0.791049913,-1,-10.70866883,1.569673533,,2015-06
1237,동원산업(주),6040,2016,105.0665522,250.4674834,-2.996969328,9968,-9.308956041,3.25492894,,2016-06
1238,동원산업(주),6040,2017,45.96657246,-80.85489764,7.306912572,16476,-13.4173018,0.887924658,,2017-06
1239,동원산업(주),6040,2018,47.51203242,36.73163604,7.957861776,18257,0.260406503,0.107349417,,2018-06
1240,동원산업(주),6040,2019,-15.33611368,-122.2058008,4.004389213,18199,-0.331319514,0.042005583,,2019-06
1241,동원산업(주),6040,2020,-181.2899418,300.6208414,-7.749183878,31181,-12.39426348,2.002749319,,2020-06
1242,동원산업(주),6040,2021,-28.3427485,11.13871367,-12.56647644,12366,-7.23835832,-0.456535953,,2021-06
1243,동원산업(주),6040,2022,7.055097004,-46.2353801,10.48631209,37074,-12.25203617,0.280605046,,2022-06
1244,동원시스템즈(주),14820,2007,98.21127575,96.43200594,98.77908817,114,-2.873312667,0.359441938,,2007-06
1245,동원시스템즈(주),14820,2008,108.7098867,55.12476148,54.78900417,66,-11.49668945,2.530965055,,2008-06
1246,동원시스템즈(주),14820,2009,-290.8767785,78.02782142,5.479030892,25,-15.2891236,3.275849427,,2009-06
1247,동원시스템즈(주),14820,2010,-87.53353211,18.584447,20.25309987,17,49.24045905,1.312431083,,2010-06
1248,동원시스템즈(주),14820,2011,164.0275303,348.0393298,59.29109678,15,-6.590810238,1.36106509,,2011-06
1249,동원시스템즈(주),14820,2012,45.23116729,104.2715626,23.16643766,8,-4.717531213,0.619078232,,2012-06
1250,동원시스템즈(주),14820,2013,60.69333836,180.8656892,25.17811861,171,-12.24045482,2.049206983,,2013-06
1251,동원시스템즈(주),14820,2014,111.463144,115.1106462,33.11086626,161,0.856339102,0.327621252,,2014-06
1252,동원시스템즈(주),14820,2015,200.4706285,954.802898,85.2533759,785,-24.18329559,1.383419494,,2015-06
1253,동원시스템즈(주),14820,2016,13.32763775,-100.0185496,12.46761011,1208,-22.21607613,0.323556412,,2016-06
1254,동원시스템즈(주),14820,2017,19.28429717,-42.0494873,15.83627064,1547,-29.3680339,0.81319454,,2017-06
1255,동원시스템즈(주),14820,2018,-32.81299742,-21.78778241,6.477312873,906,-7.700388302,0.079588299,,2018-06
1256,동원시스템즈(주),14820,2019,30.83673784,46.34847664,4.12385979,1030,-2.898987791,0.332603497,,2019-06
1257,동원시스템즈(주),14820,2020,-60.28695179,-107.0343495,2.418270038,1048,-4.853898835,1.454510483,,2020-06
1258,동원시스템즈(주),14820,2021,16.31765656,-1.747500722,12.37683068,1164,8.747822465,0.765038568,,2021-06
1259,동원시스템즈(주),14820,2022,28.78029763,329.925998,14.70953278,1224,2.688681649,1.0929284,,2022-06
1260,두산밥캣(주),241560,2017,-408.6019767,-135.1923197,-175.7464773,486,-5.08421185,1.397622048,,2017-06
1261,두산밥캣(주),241560,2018,-44.97705605,103.9111794,-139.6090018,765,-2.310688084,1.381475143,,2018-06
1262,두산밥캣(주),241560,2019,5.951536277,-18.57676068,14.56079472,1639,-8.748414672,1.335499011,,2019-06
1263,두산밥캣(주),241560,2020,-34.35782699,-34.93169696,-4.294625102,414,-0.4792984,-0.708241847,,2020-06
1264,두산밥캣(주),241560,2021,75.82428852,167.6870002,18.92785459,932,10.90443659,-1.574360337,,2021-06
1265,두산밥캣(주),241560,2022,35.89497139,34.2318454,60.69938588,2404,-9.827511624,1.213207056,,2022-06
1266,두산에너빌리티(주),34020,2007,85.7400702,89.52362746,66.39475355,1807,-12.07756845,1.584900113,,2007-06
1267,두산에너빌리티(주),34020,2008,167.1065175,29.17189537,123.770247,779,50.70937785,3.529300315,,2008-06
1268,두산에너빌리티(주),34020,2009,85.42148999,65.04967264,119.3552431,978,-58.8558398,-0.605057449,,2009-06
1269,두산에너빌리티(주),34020,2010,26.383698,102.3838175,83.86271495,870,0.197049637,0.944229385,,2010-06
1270,두산에너빌리티(주),34020,2011,38.14764185,89.39299615,38.9180841,1811,-54.78715604,1.249030921,,2011-06
1271,두산에너빌리티(주),34020,2012,20.6844192,-66.78320507,47.23533184,2391,-1.434073454,0.167417138,,2012-06
1272,두산에너빌리티(주),34020,2013,47.32197436,43.67881147,58.16187459,896,-3.040412994,0.817807456,,2013-06
1273,두산에너빌리티(주),34020,2014,0.401124243,-109.646837,6.81931289,-157,11.89637252,0.670640811,,2014-06
1274,두산에너빌리티(주),34020,2015,4.126156469,31.2456574,12.50393739,-798,-6.076881313,0.810252483,,2015-06
1275,두산에너빌리티(주),34020,2016,185.7771413,107.0318077,1.856866591,308,-16.68332177,0.250213811,,2016-06
1276,두산에너빌리티(주),34020,2017,-41.61461514,-225.0591815,22.5851487,-863,-18.09772322,0.580961948,,2017-06
1277,두산에너빌리티(주),34020,2018,-43.90263183,120.8498513,6.802533027,-965,-8.782790541,0.45609775,,2018-06
1278,두산에너빌리티(주),34020,2019,-155.6029663,109.7273044,8.863183635,76,-49.70159281,0.651258703,,2019-06
1279,두산에너빌리티(주),34020,2020,-23.65854158,-3975.571945,5.803102,-3065,11.72948969,-1.392133849,,2020-06
1280,두산에너빌리티(주),34020,2021,9785.807595,284.2368719,-23.37676626,469,-41.14175141,-0.311595605,,2021-06
1281,두산에너빌리티(주),34020,2022,-48.94272973,86.76088353,-20.48254736,-388,-3.493125941,1.343988858,,2022-06
1282,두산퓨얼셀(주),336260,2020,,,,,,,,2020-06
1283,두산퓨얼셀(주),336260,2021,94.36734793,485.8525354,54.34783989,5,19.20678022,0.630688272,,2021-06
1284,두산퓨얼셀(주),336260,2022,195.9111254,150.2898734,59.2151051,1,5.462346119,10.59270863,,2022-06
1285,디엘(주),210,2007,-238.5819671,-1536.98392,-519.6108894,5196,-2.213204763,2.210443417,,2007-06
1286,디엘(주),210,2008,84.12862549,60.3680816,89.62739764,3074,5.365377066,1.127556594,,2008-06
1287,디엘(주),210,2009,30.87002523,168.4885324,70.40383876,2956,1.742222677,0.875204831,,2009-06
1288,디엘(주),210,2010,40.40456404,14.00965258,61.46016309,2967,1.232355144,1.455154116,,2010-06
1289,디엘(주),210,2011,-73.8848889,-44.52239829,47.01612103,6285,-0.495129608,1.756984466,,2011-06
1290,디엘(주),210,2012,-234.1611987,22103.82603,38.53428138,4189,-4.271612759,-2.220246059,,2012-06
1291,디엘(주),210,2013,5.437626325,8.332827763,26.70427072,4878,-6.239295781,-0.206499774,,2013-06
1292,디엘(주),210,2014,77.24331955,49.97846631,4.863333504,1991,-0.610780706,0.51465023,,2014-06
1293,디엘(주),210,2015,123.772971,174.4331831,15.98805361,3162,7.011806721,-0.422530889,,2015-06
1294,디엘(주),210,2016,46.24299611,-101.865007,25.58601547,3547,-4.567858825,0.682156991,,2016-06
1295,디엘(주),210,2017,-71.23657303,-272.7761439,19.22940214,6246,1.003857812,0.04127411,,2017-06
1296,디엘(주),210,2018,-86.91737093,789.1492614,16.93535223,11880,-7.513643437,-0.583040201,,2018-06
1297,디엘(주),210,2019,-30.71585463,-1553.636083,-2.451105403,9246,-9.050898438,0.876148093,,2019-06
1298,디엘(주),210,2020,31.99440944,-43.29174683,13.27750061,9791,-7.473100639,0.336137508,,2020-06
1299,디엘(주),210,2021,28.08177403,679.4171285,30.7676254,41266,-20.58139252,-2.543958965,,2021-06
1300,디엘(주),210,2022,-14.60795065,-3709.633029,84.16642229,3129,3.053387915,0.226871139,,2022-06
1301,디엘이앤씨(주),375500,2021,,,,,,,,2021-06
1302,디엘이앤씨(주),375500,2022,53.34908158,26.27353407,31.23948748,5146,3.164274067,-0.62145208,,2022-06
1303,롯데관광개발(주),32350,2007,98.96646993,97.52559866,99.45188147,132,5.075043851,-8.098744444,,2007-06
1304,롯데관광개발(주),32350,2008,171.22528,-1792.917314,-19.079923,-122,-38.61388467,-5.196149849,,2008-06
1305,롯데관광개발(주),32350,2009,46.95399695,-21.33945141,-32.39834036,-118,6.300277318,4.321373813,,2009-06
1306,롯데관광개발(주),32350,2010,66.08750239,317.4165184,-11.33378606,-197,4.517263425,3.947962927,,2010-06
1307,롯데관광개발(주),32350,2011,129.394053,48.89361902,54.71561966,-580,15.08053495,-30.23007106,,2011-06
1308,롯데관광개발(주),32350,2012,926.3622381,-35.54520402,57.08037743,-222,14.18053798,4.862056448,,2012-06
1309,롯데관광개발(주),32350,2013,99.78266364,97.19514598,53.93463922,0,-2143.256661,-4.710992204,,2013-06
1310,롯데관광개발(주),32350,2014,208.749505,51.07748662,1.13133762,-23,-0.1509984,-2.56023061,,2014-06
1311,롯데관광개발(주),32350,2015,7.546916791,-63.01309694,7.86692326,-993,30.29813378,-1.017524652,,2015-06
1312,롯데관광개발(주),32350,2016,201.9722495,97.43497347,10.01226056,44,0.057680069,11.89289652,,2016-06
1313,롯데관광개발(주),32350,2017,100.3807454,311.0883424,39.2963524,82,-4.328158351,6.73540874,,2017-06
1314,롯데관광개발(주),32350,2018,-53.63087203,-2802.753564,16.84747429,-2329,234.7668173,7.91696923,,2018-06
1315,롯데관광개발(주),32350,2019,-46.01583628,97.44326062,-2.020952524,110,-7.447606991,6.433405683,,2019-06
1316,롯데관광개발(주),32350,2020,-0.501235953,-426.7749946,-3.825339218,-350,31.62822771,-88.28823244,,2020-06
1317,롯데관광개발(주),32350,2021,2.39805828,-15.92527196,-317.6598354,-1424,150.0126088,126.6754944,,2021-06
1318,롯데관광개발(주),32350,2022,9.693367254,2.572078029,141.3293949,-1487,-2543.875129,1.587757816,,2022-06
1319,롯데쇼핑(주),23530,2007,614.1225648,433.8577774,-5224.313432,12089,-8.080811649,0.254010498,,2007-06
1320,롯데쇼핑(주),23530,2008,45.93351449,22.2254647,45.13206643,5776,-5.514531952,0.03766055,,2008-06
1321,롯데쇼핑(주),23530,2009,60.97771334,27.72824918,54.49271229,6891,-1.741848393,-0.094829039,,2009-06
1322,롯데쇼핑(주),23530,2010,74.90944313,5.845657247,72.21718877,6979,6.006017345,-0.005389878,,2010-06
1323,롯데쇼핑(주),23530,2011,41.52982001,27.03320277,40.78306831,20687,-2.332905536,-0.0046741,,2011-06
1324,롯데쇼핑(주),23530,2012,-3.508932176,-38.76751398,7.086336717,17351,-1.104922529,0.079311351,,2012-06
1325,롯데쇼핑(주),23530,2013,27.07484463,34.53005847,20.13938124,14554,-3.199769638,0.461785344,,2013-06
1326,롯데쇼핑(주),23530,2014,2.852606436,-48.6779803,6.822362405,11641,-1.334154255,0.060300332,,2014-06
1327,롯데쇼핑(주),23530,2015,-43.24717368,-109.6741192,9.72889648,5615,-1.213084579,-0.542424169,,2015-06
1328,롯데쇼핑(주),23530,2016,-29.35424779,83.23826398,5.770198943,3939,-0.608913081,-0.269207135,,2016-06
1329,롯데쇼핑(주),23530,2017,23.94661237,-502.0925684,3.439350536,1712,-1.501103962,-0.827509998,,2017-06
1330,롯데쇼핑(주),23530,2018,7.154571145,-486.1620175,-260.5390527,-10121,6.365085969,-1.512720696,,2018-06
1331,롯데쇼핑(주),23530,2019,-78.80524362,124.3038094,0.428976932,4943,10.53671552,-1.285772343,,2019-06
1332,롯데쇼핑(주),23530,2020,-101.6983714,-226.7348087,-3.269478479,-10988,2.102387527,-0.619157289,,2020-06
1333,롯데쇼핑(주),23530,2021,95.50775955,90.9209154,-2.272359406,-3661,-10.75112675,-0.70244297,,2021-06
1334,롯데쇼핑(주),23530,2022,143.4562805,113.7260143,-1.052089692,2474,-1.346690907,0.0477251,,2022-06
1335,롯데에너지머티리얼즈(주),20150,2012,101.9565281,99.2893905,97.61787621,68,-0.647672846,2.636968677,,2012-06
1336,롯데에너지머티리얼즈(주),20150,2013,31.17678048,97.39269226,16.74709167,-102,-5.581398159,1.080461187,,2013-06
1337,롯데에너지머티리얼즈(주),20150,2014,11.50416174,754.3771491,-24.89016802,388,5.626585875,-2.895880019,,2014-06
1338,롯데에너지머티리얼즈(주),20150,2015,2.288760364,821.5264599,11.27951196,1146,-0.467486675,-1.413342597,,2015-06
1339,롯데에너지머티리얼즈(주),20150,2016,141.906592,77.23585673,14.24592424,591,3.986785027,1.225066898,,2016-06
1340,롯데에너지머티리얼즈(주),20150,2017,50.98725947,42.61878786,8.535609216,742,1.733544604,-0.629423715,,2017-06
1341,롯데에너지머티리얼즈(주),20150,2018,-33.50587383,495.4777187,13.27090234,312,-2.19545664,2.416391791,,2018-06
1342,롯데에너지머티리얼즈(주),20150,2019,9.190626678,-33.38639049,27.99957351,532,1.669884615,0.899893791,,2019-06
1343,롯데에너지머티리얼즈(주),20150,2020,-463.5783467,-88.33178332,-8.509761466,229,-0.454942573,1.355360328,,2020-06
1344,롯데에너지머티리얼즈(주),20150,2021,36.87255877,-101.9148824,9.333030019,389,0.173258875,1.443969931,,2021-06
1345,롯데에너지머티리얼즈(주),20150,2022,-57.08509849,-320.8503304,15.25853181,642,-1.388767336,1.249724906,,2022-06
1346,롯데웰푸드(주),280360,2018,,,,,,,,2018-06
1347,롯데웰푸드(주),280360,2019,-721.7645585,152.5909951,-23.87733943,3655,0.775713369,1.025899441,,2019-06
1348,롯데웰푸드(주),280360,2020,-9.974287592,78.69971517,-1.101011846,2824,-2.655843057,0.727982547,,2020-06
1349,롯데웰푸드(주),280360,2021,-8.105572286,646.8378899,4.395219115,4722,0.324869604,-0.110701702,,2021-06
1350,롯데웰푸드(주),280360,2022,-13.4967962,77.93055882,13.37240657,4434,-5.52426937,1.202694118,,2022-06
1351,롯데정밀화학(주),4000,2007,68.09051613,166.0320864,80.7986954,763,-1.785872427,-0.808208917,,2007-06
1352,롯데정밀화학(주),4000,2008,245.2508673,-28.07356939,11.4520678,952,0.695362987,1.978618138,,2008-06
1353,롯데정밀화학(주),4000,2009,69.41329716,24.74897137,2.59788026,1257,-5.145788491,1.743339069,,2009-06
1354,롯데정밀화학(주),4000,2010,-14.08920481,-185.3616716,3.847496506,1247,-0.296190391,1.471378782,,2010-06
1355,롯데정밀화학(주),4000,2011,67.85054919,8.313339523,-6.39763145,0,-0.4671443,2.449746841,,2011-06
1356,롯데정밀화학(주),4000,2012,-276.9712218,-227.3066286,-0.342348759,1869,-0.129990426,0.327756235,,2012-06
1357,롯데정밀화학(주),4000,2013,-133.5842421,101.7137411,-3.136226473,156,6.739098924,3.214475087,,2013-06
1358,롯데정밀화학(주),4000,2014,-5.339745354,1035.275811,-7.913458382,1928,-15.1483104,2.816288834,,2014-06
1359,롯데정밀화학(주),4000,2015,237.2313754,71.67456386,7.529483567,1466,-1.4505343,3.245453966,,2015-06
1360,롯데정밀화학(주),4000,2016,1267.074377,-991.8537278,-2.560977968,862,-1.135377607,8.007900006,,2016-06
1361,롯데정밀화학(주),4000,2017,1555.812623,-637.5096556,-10.27557194,1196,9.011791868,1.425113411,,2017-06
1362,롯데정밀화학(주),4000,2018,30.06361201,-480.3013407,-26.21975586,2691,-6.508274187,2.962958373,,2018-06
1363,롯데정밀화학(주),4000,2019,-23.83608532,-46.75186655,-2.182391043,3172,-7.485962801,2.143209985,,2019-06
1364,롯데정밀화학(주),4000,2020,-10.99591239,22.9676131,-8.244292139,2551,-10.41157527,-1.375039346,,2020-06
1365,롯데정밀화학(주),4000,2021,-19.47946543,82.20462167,5.806537288,4476,1.255668766,1.352669119,,2021-06
1366,롯데정밀화학(주),4000,2022,138.3980726,24.94085556,50.002616,1146,-5.347439159,1.0047087,,2022-06
1367,롯데지주(주),4990,2007,48.70929167,47.02212918,48.37852127,52867,1.196594922,1.572097888,,2007-06
1368,롯데지주(주),4990,2008,374.7929046,2686.187187,23.43518877,29134,1.355750023,1.991541689,,2008-06
1369,롯데지주(주),4990,2009,213.8636519,42.38197079,52.94910207,26419,-3.502944143,3.536083493,,2009-06
1370,롯데지주(주),4990,2010,678.8101846,147.0620865,42.4930983,-24112,-43.18593411,-8.495165642,,2010-06
1371,롯데지주(주),4990,2011,1.244152391,228.1664843,26.36848565,47933,-0.98963739,1.867862545,,2011-06
1372,롯데지주(주),4990,2012,-49.91303289,-220.103539,9.502826043,33257,1.697633813,-0.237826106,,2012-06
1373,롯데지주(주),4990,2013,2075.736973,183.55458,3.235629403,17580,5.340130283,-0.501415975,,2013-06
1374,롯데지주(주),4990,2014,-42.81819021,409.5193459,14.08126522,26117,3.148277886,-0.001015983,,2014-06
1375,롯데지주(주),4990,2015,-52.96998007,236.1258907,10.75486442,42919,-2.985312403,0.635164728,,2015-06
1376,롯데지주(주),4990,2016,-21.71768652,804.9384851,1.751598254,2649,0.814968675,0.042481203,,2016-06
1377,롯데지주(주),4990,2017,-58.62395471,725.0658586,6.18684602,2962,-1.334980443,-0.281560612,,2017-06
1378,롯데지주(주),4990,2018,863.8590573,40.53611308,300.4876987,345,7.611420363,-0.855093448,,2018-06
1379,롯데지주(주),4990,2019,77.83618181,1449.217006,-437.6899624,3285,-12.67227517,0.879619623,,2019-06
1380,롯데지주(주),4990,2020,54.01021398,-53.10553093,6.797157242,-1505,1.06347786,0.930618577,,2020-06
1381,롯데지주(주),4990,2021,3467.23237,149.9971879,20.4314073,2306,-4.496384812,0.752000137,,2021-06
1382,롯데지주(주),4990,2022,1090.102395,146.6893741,16.3887174,2697,-4.024997304,0.65273038,,2022-06
1383,롯데칠성음료(주),5300,2007,-1.944647258,113.087833,93.23339728,27505,11.50528693,-0.324161678,,2007-06
1384,롯데칠성음료(주),5300,2008,1511.649188,-129.0506245,12.14992458,17186,2.827628292,0.545438904,,2008-06
1385,롯데칠성음료(주),5300,2009,213.0005016,590.758338,17.19808369,14542,-3.284123892,0.049277381,,2009-06
1386,롯데칠성음료(주),5300,2010,398.2610822,123.6823039,17.44519583,-4240,-47.15189496,-6.898592064,,2010-06
1387,롯데칠성음료(주),5300,2011,32.32565102,-1.541878585,45.90484322,42257,0.642252029,1.946350793,,2011-06
1388,롯데칠성음료(주),5300,2012,-476.708842,245.7920062,6.25577467,36592,2.838553183,0.419001908,,2012-06
1389,롯데칠성음료(주),5300,2013,-21.32873901,-123.7465929,-5.898317945,47330,1.69035661,2.352272535,,2013-06
1390,롯데칠성음료(주),5300,2014,-127.9708075,1490.238754,-1.697024426,26019,2.340365414,-1.189278847,,2014-06
1391,롯데칠성음료(주),5300,2015,997.9042395,313.1363837,-6.860485411,64232,4.331413318,0.473260379,,2015-06
1392,롯데칠성음료(주),5300,2016,-967.4842306,183.2690139,-2.795906447,40757,6.9170429,0.574016693,,2016-06
1393,롯데칠성음료(주),5300,2017,-673.753134,-5.930011696,-1.204020348,-15691,11.90604045,-0.708176349,,2017-06
1394,롯데칠성음료(주),5300,2018,134.2236409,100.5472931,-18.35310911,7858,-10.86406262,1.213111603,,2018-06
1395,롯데칠성음료(주),5300,2019,-906.2893092,-932.3348884,7.876592642,-5143,12.85414879,1.891038744,,2019-06
1396,롯데칠성음료(주),5300,2020,144.4112709,97.30548218,-9.308505647,1109,15.15606597,1.987089278,,2020-06
1397,롯데칠성음료(주),5300,2021,-752.3076205,431.1575774,3.067464702,4662,0.89783428,0.457191003,,2021-06
1398,롯데칠성음료(주),5300,2022,-156.6986947,1327.425918,10.51635156,7608,-3.891185434,-0.644806117,,2022-06
1399,롯데케미칼(주),11170,2007,-310.4098578,-2494.935046,17.38168756,7943,3.924687665,-3.337648352,,2007-06
1400,롯데케미칼(주),11170,2008,52.86168292,2.452399123,121.5816522,2310,0.218156613,-0.604301168,,2008-06
1401,롯데케미칼(주),11170,2009,395.8863489,355.945264,148.7234166,7401,-4.672477851,1.624749362,,2009-06
1402,롯데케미칼(주),11170,2010,58.6207083,-3.6479389,93.11980197,6787,0.154513634,-0.967100253,,2010-06
1403,롯데케미칼(주),11170,2011,-9.973452384,-55.31544046,24.79492965,20078,0.296380987,-2.825279449,,2011-06
1404,롯데케미칼(주),11170,2012,-121.7961952,-372.3728303,-4.571568614,4857,-1.675638406,-3.253672858,,2012-06
1405,롯데케미칼(주),11170,2013,637.364952,1374.822963,1.817690208,4151,-5.074327982,-0.575331637,,2013-06
1406,롯데케미칼(주),11170,2014,28.52878923,906.8088856,-3.363576642,3005,-3.294393838,0.22580547,,2014-06
1407,롯데케미칼(주),11170,2015,217.9615599,785.9050371,-2.003562766,17244,-0.764612296,7.322002624,,2015-06
1408,롯데케미칼(주),11170,2016,-10.56981266,-63.13375921,3.058602631,23919,20.27652139,1.418336828,,2016-06
1409,롯데케미칼(주),11170,2017,12.86018303,32.7578565,19.29796663,33878,-5.554283157,-1.951093868,,2017-06
1410,롯데케미칼(주),11170,2018,1.822903302,-15.68669275,5.512531399,31578,-6.103027213,0.074115717,,2018-06
1411,롯데케미칼(주),11170,2019,-247.3921001,-297.8781907,-5.072842714,13939,-1.414228612,0.325375763,,2019-06
1412,롯데케미칼(주),11170,2020,48.7432913,177.395134,-18.77277928,-1680,-6.210085667,1.735286551,,2020-06
1413,롯데케미칼(주),11170,2021,-188.5363171,-517.6804397,13.54764524,28575,-1.612739161,-0.674476179,,2021-06
1414,롯데케미칼(주),11170,2022,-274.8846391,-142.5978334,21.93986555,4304,-3.482680927,-0.929232859,,2022-06
1415,메리츠증권(주),8560,2015,,,,,,,,2015-06
1416,메리츠증권(주),8560,2016,,,,,,,,2016-06
1417,메리츠증권(주),8560,2017,,,,,,,,2017-06
1418,메리츠증권(주),8560,2018,,,,,,,,2018-06
1419,메리츠증권(주),8560,2019,,,,,,,,2019-06
1420,메리츠증권(주),8560,2020,,,,,,,,2020-06
1421,메리츠증권(주),8560,2021,,,,,,,,2021-06
1422,메리츠증권(주),8560,2022,,,,,,,,2022-06
1423,명신산업(주),9900,2021,,,,289,-7.162740104,-1.948265095,,2021-06
1424,명신산업(주),9900,2022,336.0982211,344.3845772,16.21763643,508,-19.35094537,-0.065754854,,2022-06
1425,미래에셋증권(주),6800,2015,,,,,,,,2015-06
1426,미래에셋증권(주),6800,2016,,,,,,,,2016-06
1427,미래에셋증권(주),6800,2017,,,,,,,,2017-06
1428,미래에셋증권(주),6800,2018,,,,,,,,2018-06
1429,미래에셋증권(주),6800,2019,,,,,,,,2019-06
1430,미래에셋증권(주),6800,2020,,,,,,,,2020-06
1431,미래에셋증권(주),6800,2021,,,,,,,,2021-06
1432,미래에셋증권(주),6800,2022,,,,,,,,2022-06
1433,삼성SDI(주),6400,2007,,,,-5086,0.237960777,-1.395375969,,2007-06
1434,삼성SDI(주),6400,2008,55.44156739,89.27412552,94.36688713,1167,2.054431761,4.120059948,,2008-06
1435,삼성SDI(주),6400,2009,124.8408756,889.1558073,23.43646294,1361,-1.605863707,6.306923813,,2009-06
1436,삼성SDI(주),6400,2010,69.85630946,-44.4352665,49.90806706,2676,-3.808113056,0.493912148,,2010-06
1437,삼성SDI(주),6400,2011,-309.7143225,43.42053617,3.956408128,3818,2.576916391,0.858676852,,2011-06
1438,삼성SDI(주),6400,2012,-501.4899716,-62.60054117,15.80798434,5013,-3.223813921,0.420537496,,2012-06
