,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,
1617,쌍용씨앤이(주),3410,2008,140.4145346,-1326.174006,6.15003617,-787,32.40099793,1.195059044,2008-12
1618,쌍용씨앤이(주),3410,2009,35.38386587,70.66069059,10.3908925,-107,12.06807879,-1.334330317,2009-12
1619,쌍용씨앤이(주),3410,2010,103.3882004,-80.66526323,26.47674521,-56,70.23598001,3.038361409,2010-12
1620,쌍용씨앤이(주),3410,2011,-2.087084339,205.4934071,7.66304667,-626,19.58060718,2.276060022,2011-12
1621,쌍용씨앤이(주),3410,2012,-1799.950667,7.000192242,4.599423558,416,-7.980136846,1.589874907,2012-12
1622,쌍용씨앤이(주),3410,2013,-16.02935275,-33.05328862,9.471489816,502,-6.577518459,0.736694198,2013-12
1623,쌍용씨앤이(주),3410,2014,-33.06136945,210.8278721,6.282575254,1311,-6.512469426,0.297013577,2014-12
1624,쌍용씨앤이(주),3410,2015,-6.976977833,-104.7128549,4.604126414,957,8.19983598,-0.438042232,2015-12
1625,쌍용씨앤이(주),3410,2016,4.990939285,132.2946147,2.136164515,2023,5.789647606,-0.363380314,2016-12
1626,쌍용씨앤이(주),3410,2017,22.9685926,86.96780798,-24.66431346,3122,-12.06642389,0.051774552,2017-12
1627,쌍용씨앤이(주),3410,2018,40.33823982,7.665376594,14.78155283,289,4.002424052,2.188593475,2018-12
1628,쌍용씨앤이(주),3410,2019,14.00689959,9.202262281,11.24684129,259,5.569357004,0.672195893,2019-12
1629,쌍용씨앤이(주),3410,2020,35.27019414,58.51696827,13.99346768,84,6.032625996,0.22097298,2020-12
1630,쌍용씨앤이(주),3410,2021,20.63652252,8.461781784,3.737916483,43,5.097880692,-0.39857933,2021-12
1631,쌍용씨앤이(주),3410,2022,72.53406888,90.4464479,6.069971074,166,3.19112275,4.61253392,2022-12
1632,씨에스윈드(주),112610,2015,7.63365913,77.64897761,-7.108219056,-73,-2.981382366,-3.733487084,2015-12
1633,씨에스윈드(주),112610,2016,255.300318,-23.74099156,47.9999157,-1075,5.387807168,-9.009410316,2016-12
1634,씨에스윈드(주),112610,2017,-150.556946,-68.40250357,-10.4846653,2462,-4.749982836,-1.488934484,2017-12
1635,씨에스윈드(주),112610,2018,-31.24311934,-79.95011276,0.91939715,378,7.733879795,0.144610871,2018-12
1636,씨에스윈드(주),112610,2019,-161.1819508,253.978918,-36.21163084,2061,-6.708261219,0.116558679,2019-12
1637,씨에스윈드(주),112610,2020,-22.94589454,-104.9273239,5.973466953,1892,7.979932318,-0.309836792,2020-12
1638,씨에스윈드(주),112610,2021,10.19171439,81.22974949,23.72171226,1598,23.72170561,-1.483360344,2021-12
1639,씨에스윈드(주),112610,2022,-10.70430298,96.94278442,-6.767024822,-24,0.959519905,-2.01417145,2022-12
1640,씨제이(주),1040,2007,45.27301132,164.1506661,17.3865452,1825,146.7214637,-0.763112343,2007-12
1641,씨제이(주),1040,2008,-27.56203371,-1178.447782,-4.400531375,-4916,161.336458,-63.87529003,2008-12
1642,씨제이(주),1040,2009,-48.94724843,-184.865839,-69.53799006,939,137.6084958,-70.70443683,2009-12
1643,씨제이(주),1040,2010,75.57200518,93.98172053,72.41715292,250,98.62575341,-72.19179281,2010-12
1644,씨제이(주),1040,2011,-15.91323723,99.21826314,2.262350363,13147,16.94730047,-0.86163758,2011-12
1645,씨제이(주),1040,2012,-11.47560356,-227.9888437,-8.495341213,7801,-2.221381476,-0.328247694,2012-12
1646,씨제이(주),1040,2013,0.883937548,-438.2652553,-6.974439601,5280,0.207521251,-0.101204122,2013-12
1647,씨제이(주),1040,2014,-0.677065462,-1651.197934,-4.636682005,7375,0.27317754,0.049315858,2014-12
1648,씨제이(주),1040,2015,-35.17409884,-112.5699711,-5.430993524,7242,-3.226686449,-0.638071228,2015-12
1649,씨제이(주),1040,2016,-19.60773151,-13.71809911,-4.78624224,7837,3.775566508,-0.78059216,2016-12
1650,씨제이(주),1040,2017,-31.67242784,37.92718121,-7.460375488,16286,-0.46295515,-0.397492962,2017-12
1651,씨제이(주),1040,2018,-36.53916214,-31.82648698,-8.269113284,9735,1.078440372,-0.320121327,2018-12
1652,씨제이(주),1040,2019,-13.81620088,112.964406,-4.013945957,8240,-6.891846334,-0.084227169,2019-12
1653,씨제이(주),1040,2020,-15.41874271,-192.8543165,-7.012119775,2581,-5.840898617,-0.069820821,2020-12
1654,씨제이(주),1040,2021,-15.239867,278.4221582,-2.995583284,8197,4.649337296,-0.541933813,2021-12
1655,씨제이(주),1040,2022,4.616165942,-42.90633056,-5.805353014,6023,7.97089041,-0.762320383,2022-12
1656,씨제이대한통운(주),120,2007,18.24253935,74.02449352,1.999879536,4596,17.18372008,0.128330046,2007-12
